step,value_target_std,adv_raw_mean,adv_raw_std,explained_variance_preupdate,vf_loss_mean,eval_dcr_mean,eval_entropy_mean,policy_entropy_mb_mean
69632.0,1.2700337074773318,0.2811461091041565,1.2689241170883179,0.001746576412812395,0.8201042115688324,nan,nan,2.290912911295891
71680.0,1.5956336455053957,-0.07885448634624481,1.5883828401565552,0.00906756209644688,1.2623601853847504,nan,nan,2.268066421151161
73728.0,1.67769713189162,-0.20334933698177338,1.6701645851135254,0.00895945629831596,1.399891547858715,nan,nan,2.2794684320688248
75776.0,1.179675344642342,0.030437353998422623,1.198943853378296,-0.032934211933849156,0.707735225558281,nan,nan,2.2491839677095413
77824.0,1.2613313272425455,-0.016639679670333862,1.2641170024871826,-0.004421885593956398,0.7955484576523304,nan,nan,2.206403061747551
79872.0,1.511544070985279,0.1330588012933731,1.5105643272399902,0.0012958540299554677,1.1455053389072418,nan,nan,2.207089424133301
81920.0,1.7579845470913054,-0.016302291303873062,1.7619235515594482,-0.00448617176802335,1.541866384446621,22.328482328482327,2.1677774442732334,2.1998100131750107
83968.0,1.77327127766657,-0.08043468743562698,1.7733780145645142,-0.00012028019770382592,1.5728149116039276,nan,nan,2.1568228006362915
86016.0,1.7507043642722349,-0.10650600492954254,1.738648533821106,0.013725052698160378,1.499790109694004,nan,nan,2.1259731501340866
88064.0,1.4741237471633053,-0.010479157790541649,1.4831769466400146,-0.012320524160616575,1.0892640054225922,nan,nan,1.9855479523539543
90112.0,1.617893151135489,0.06039244681596756,1.6150449514389038,0.003517735722882942,1.305525302886963,nan,nan,1.9609918147325516
92160.0,1.9197301279937429,0.03952892869710922,1.9151451587677002,0.004770946165562395,1.8305657804012299,nan,nan,1.9675933942198753
94208.0,1.6700966331743803,0.031355977058410645,1.6996418237686157,-0.03569430464200707,1.4061580821871758,nan,nan,1.9838933497667313
96256.0,1.8540756771458735,-0.29435965418815613,1.8467735052108765,0.007861351094393565,1.7200555056333542,nan,nan,1.9755092486739159
98304.0,1.7111670323051673,0.0671226978302002,1.7201887369155884,-0.010572281131256078,1.471541851758957,nan,nan,1.9699501395225525
100000.0,1.5139347893350201,0.15208075940608978,1.5209330320358276,-0.0092664851147648,1.1145018488168716,25.53014553014553,1.9604433314626415,1.9250836819410324
