step,value_target_std,adv_raw_mean,adv_raw_std,explained_variance_preupdate,vf_loss_mean,eval_dcr_mean,eval_entropy_mean,policy_entropy_mb_mean
2048.0,3.472703270600247,3.1485159397125244,3.4608993530273438,0.006786650969274666,10.428475260734558,nan,nan,2.3838013857603073
4096.0,3.3390479364261307,1.1440702676773071,3.330379009246826,0.0051856698610205365,6.009803920984268,nan,nan,2.383812963962555
6144.0,3.0346615046730623,0.775568962097168,3.0383379459381104,-0.0024244090770677573,4.791830867528915,nan,nan,2.3826346546411514
8192.0,3.38412914600594,1.286873459815979,3.3696155548095703,0.008558987326247158,6.146942675113678,nan,nan,2.3780780136585236
10240.0,1.86264951992044,-1.029241919517517,1.8714158535003662,-0.009434948785968622,2.282561883330345,nan,nan,2.3741489201784134
12288.0,2.8751099094991677,-0.5363322496414185,2.85011887550354,0.01730888626297622,4.165308460593224,nan,nan,2.3730359375476837
14336.0,2.8837072200776093,-0.07388041913509369,2.877145528793335,0.004545625608577852,4.138028860092163,nan,nan,2.372020050883293
16384.0,2.5612233129556667,0.3998764753341675,2.562926769256592,-0.0013306362183809206,3.348897248506546,nan,nan,2.3709541261196136
18432.0,3.0522587336818403,0.9778857231140137,3.0657973289489746,-0.00889092042364692,5.082476019859314,nan,nan,2.3716999143362045
20480.0,3.517523165522872,0.7417694330215454,3.537078857421875,-0.01114994870762298,6.45130917429924,nan,nan,2.3724672198295593
22528.0,3.0742919584306465,0.05292072519659996,3.0693418979644775,0.0032176562224000005,4.6937233209609985,nan,nan,2.372992053627968
24576.0,3.446491958387992,0.8118427395820618,3.440683126449585,0.00336798406787997,6.223988264799118,nan,nan,2.3718993812799454
26624.0,3.134141776067544,1.034512996673584,3.1539483070373535,-0.01267917155806475,5.435202807188034,nan,nan,2.372618705034256
28672.0,3.679094265485041,-0.03199651837348938,3.6850481033325195,-0.003239142250730298,6.778897821903229,nan,nan,2.371768146753311
30720.0,3.082564933382911,2.3706512451171875,3.0869996547698975,-0.002879394597123941,7.4830502569675446,nan,nan,2.372783809900284
32768.0,3.376569930974059,0.2807832360267639,3.3754374980926514,0.0006705695492780217,5.720497936010361,nan,nan,2.3730620592832565
34816.0,3.669999419913862,1.0998988151550293,3.6780269145965576,-0.004379434170649565,7.308321475982666,nan,nan,2.3733288645744324
