step,value_target_std,adv_raw_mean,adv_raw_std,explained_variance_preupdate,vf_loss_mean,eval_dcr_mean,eval_entropy_mean,policy_entropy_mb_mean
2048.0,3.472703270600247,3.1485159397125244,3.4608993530273438,0.006786650969274666,10.427691876888275,nan,nan,2.3838510662317276
4096.0,3.335634628634943,1.1471641063690186,3.3269050121307373,0.00522740244269182,5.997099190950394,nan,nan,2.3839406073093414
6144.0,3.0058285387400394,0.9108237028121948,3.0095579624176025,-0.002483061668607345,4.803900331258774,nan,nan,2.382224053144455
8192.0,3.3877851978087747,1.2891812324523926,3.3765852451324463,0.006600981944331008,6.1585836708545685,nan,nan,2.377716824412346
10240.0,2.014547395002273,-0.8675345182418823,2.017618417739868,-0.0030512197307797084,2.4133936911821365,nan,nan,2.3736810237169266
12288.0,2.847873118139807,-0.504673182964325,2.829390525817871,0.012937806705500599,4.093452408909798,nan,nan,2.3728674203157425
14336.0,3.3555728205932405,0.6256872415542603,3.3840150833129883,-0.01702420624207379,5.92187887430191,nan,nan,2.3721738904714584
16384.0,2.595704518587829,0.49730998277664185,2.6063902378082275,-0.008250350656410221,3.4872274696826935,nan,nan,2.3710783421993256
18432.0,3.094389906567699,0.9103219509124756,3.0976479053497314,-0.0021069237952127118,5.142320245504379,nan,nan,2.3709132075309753
20480.0,3.6194691764952602,0.833374559879303,3.6293303966522217,-0.0054563300188135155,6.858381539583206,40.83160083160083,2.371215049053232,2.3714868426322937
22528.0,3.456462673234899,0.5900712013244629,3.4530906677246094,0.0019502451673343302,6.089903771877289,nan,nan,2.3724388778209686
24576.0,2.873644453742073,0.4288257360458374,2.8759522438049316,-0.0016069709644326302,4.193770885467529,nan,nan,2.373212918639183
26624.0,3.6578437213382315,0.7556196451187134,3.659147262573242,-0.0007129640458765074,6.899057984352112,nan,nan,2.373423218727112
28672.0,3.469077645349348,0.7556504011154175,3.454993486404419,0.00810333416143294,6.1529185473918915,nan,nan,2.3724334090948105
30720.0,2.597311015401191,0.5081348419189453,2.5768775939941406,0.01567232159523191,3.3668792098760605,nan,nan,2.3723837435245514
32768.0,3.5737773804064323,0.42688673734664917,3.6450774669647217,-0.04029986621396486,6.611457735300064,nan,nan,2.3729905486106873
34816.0,3.5779695121522113,1.636705756187439,3.5835273265838623,-0.003109139282743145,7.585584074258804,nan,nan,2.3761488646268845
36864.0,3.3709074394640295,-0.022622093558311462,3.3539810180664062,0.010017452283256012,5.527137577533722,nan,nan,2.376229077577591
38912.0,2.782740373976283,-0.30164024233818054,2.8667426109313965,-0.0612849642395088,4.0936141312122345,nan,nan,2.3779602497816086
40960.0,2.938086862833346,-0.6846007108688354,2.941603183746338,-0.002394991055209461,4.414289474487305,34.51143451143451,2.38065531603992,2.378062829375267
43008.0,3.1274504340912075,0.1358211636543274,3.0996806621551514,0.01767986937367716,4.797677665948868,nan,nan,2.3816439658403397
45056.0,2.5984279717892327,0.05318509787321091,2.6373848915100098,-0.030209812106280154,3.4302608519792557,nan,nan,2.380194902420044
47104.0,3.213541300891126,0.7455140352249146,3.193347692489624,0.012528439273342573,5.277249723672867,nan,nan,2.3753068298101425
49152.0,3.214560948644998,0.9558748006820679,3.227816581726074,-0.008264337237828379,5.330396324396133,nan,nan,2.37351094186306
51200.0,2.7777069303477346,-0.5312212705612183,2.790520668029785,-0.009247417497465493,4.036951705813408,nan,nan,2.3701427578926086
53248.0,2.8798278512011106,0.5555282235145569,2.879948616027832,-8.384913840697727e-05,4.305779919028282,nan,nan,2.3711007088422775
55296.0,3.2860494088278864,0.4232501983642578,3.2859160900115967,8.132069266919562e-05,5.411533802747726,nan,nan,2.3650536835193634
57344.0,3.437261087202859,0.41509565711021423,3.428421974182129,0.005136514567196215,5.87426894903183,nan,nan,2.3721575140953064
59392.0,3.079971300084184,0.45773524045944214,3.094723701477051,-0.009602354509427036,4.6922027468681335,nan,nan,2.3739044815301895
61440.0,3.7052398811813805,0.3851228356361389,3.6960933208465576,0.004931001911205435,6.855151146650314,21.88149688149688,2.382041120181481,2.3785818219184875
63488.0,3.307803931736781,-0.35035932064056396,3.3881518840789795,-0.049170875416009174,5.368066906929016,nan,nan,2.3835871815681458
65536.0,3.244811904129586,-0.0559338703751564,3.1367642879486084,0.06548830134131323,4.870899677276611,nan,nan,2.384054198861122
67584.0,3.5343281758606584,-0.06880024075508118,3.4527604579925537,0.045624976871807554,5.925398766994476,nan,nan,2.3864455819129944
69632.0,3.621817406714384,0.27796798944473267,3.481597423553467,0.07593185238220879,5.88601553440094,nan,nan,2.3876130431890488
71680.0,3.6154276161373637,1.1929985284805298,3.364837646484375,0.13381846012065712,5.8334298729896545,nan,nan,2.389259397983551
73728.0,3.8369788537533913,0.717153787612915,3.492431879043579,0.17152953107545355,5.358536213636398,nan,nan,2.3868872970342636
75776.0,2.997871050496211,-0.35460686683654785,2.8506126403808594,0.09582914358014838,3.917864352464676,nan,nan,2.386338099837303
77824.0,2.8813039662928746,-1.150978922843933,2.7114715576171875,0.11441165392285002,3.5840322375297546,nan,nan,2.3882747888565063
79872.0,2.797419992536497,-0.6018677353858948,2.7227015495300293,0.05270621700940026,3.711688995361328,nan,nan,2.386090412735939
81920.0,2.8454427453900015,-0.8996784090995789,2.8922407627105713,-0.03316383876908069,4.221424728631973,25.187110187110193,2.3827403516322376,2.3800089210271835
83968.0,3.3821052150374373,0.22885942459106445,3.3505282402038574,0.018585800985320478,5.449664831161499,nan,nan,2.3824849873781204
86016.0,3.1883326023387837,0.34419798851013184,3.0386078357696533,0.09171497218776703,4.593291074037552,nan,nan,2.3808947056531906
88064.0,2.429873261231271,-0.5204930305480957,2.284291982650757,0.11623683291815257,2.591709166765213,nan,nan,2.3818652480840683
90112.0,3.195411487804303,0.04546481370925903,2.835665702819824,0.21248935437031613,3.8012873232364655,nan,nan,2.3829128742218018
92160.0,3.0481451865900944,-0.28144779801368713,2.955432176589966,0.05990711118947867,4.383290663361549,nan,nan,2.38248935341835
94208.0,2.5609685202879087,0.3339552581310272,2.4290034770965576,0.10040336386031412,2.852870136499405,nan,nan,2.3795570731163025
96256.0,2.9529965824904987,-0.17580056190490723,2.723132371902466,0.14962280376449533,3.538116067647934,nan,nan,2.381809949874878
98304.0,3.870147073359747,0.6844928860664368,2.537109613418579,0.5702424409725034,2.5053365975618362,nan,nan,2.3733483403921127
