step,rollout_reward_mean,rollout_reward_std,eval_dcr_mean
2048.0,0.19753367874245475,0.23853484063079938,nan
4096.0,0.22319403786077086,0.1952293324299221,nan
6144.0,0.0871597602719175,0.23080504101468174,nan
8192.0,0.04601299334366999,0.20364289440126854,nan
10240.0,0.11363313055231772,0.22035840371604998,nan
12288.0,0.1287737889968798,0.23732297263474345,nan
14336.0,0.10370476987715252,0.20902386342711926,nan
16384.0,0.08712264952688677,0.20475346383262885,nan
18432.0,0.052225150982603316,0.23107482223159623,nan
20480.0,0.08331727899244867,0.24280131643569594,nan
22528.0,0.09705199184913532,0.24190818629853314,nan
24576.0,0.0807690777240912,0.24155983617665988,nan
26624.0,0.06597443420692219,0.22571062769199554,nan
28672.0,0.03386487837525094,0.21205406876057484,nan
30720.0,0.05351634256481419,0.2300583146614175,nan
32768.0,0.06522888402612652,0.1674999434349508,nan
34816.0,0.09940246940386865,0.2477884722686518,nan
36864.0,0.09782435693383787,0.19863613887468073,nan
38912.0,0.062054547807642385,0.2085654032026372,nan
40960.0,0.06499805470740679,0.1825564247368688,nan
43008.0,0.058604286925851595,0.2308991724766515,nan
45056.0,0.08728300735503101,0.21653479245840324,nan
47104.0,0.025560237372236345,0.20721215819394245,nan
49152.0,0.07679716148903873,0.21182149425034688,nan
51200.0,0.038611949344015316,0.2339239832921306,nan
53248.0,0.04043377032287959,0.19004920490759053,nan
55296.0,0.10646530785337462,0.2092145959360899,nan
57344.0,0.014224028564779442,0.19118273803318495,nan
59392.0,0.03342040363958886,0.23057417715763634,nan
61440.0,0.07575137240642114,0.2143149542175183,nan
63488.0,0.06874689229057886,0.23066312283127463,nan
65536.0,0.08291333114958384,0.2301651816991702,nan
67584.0,0.0887255949881631,0.23363426943075608,nan
69632.0,0.05493685588992152,0.1708621999685364,nan
71680.0,0.11951655445195619,0.23605973296094498,nan
73728.0,0.05161623145685912,0.23552301447780843,nan
75776.0,0.08405145221806194,0.22334930155460547,nan
77824.0,0.07271231713981471,0.22687059606360646,nan
79872.0,0.08902929441198709,0.2090234261490563,nan
81920.0,0.07566143833703368,0.1924542045095575,nan
83968.0,0.04989038150092932,0.17631592209370192,nan
86016.0,0.125447139117881,0.20684307153492654,nan
88064.0,0.027508348618613572,0.22112312448899174,nan
90112.0,0.052857988842858944,0.2099295797409038,nan
92160.0,0.01399930184375276,0.19875323733561398,nan
94208.0,0.048639090338118265,0.18860791711530978,nan
96256.0,0.0670034396851932,0.2044981483473555,nan
98304.0,0.08813665220518162,0.21342339399088467,nan
100352.0,0.06745790785594132,0.21550267773755255,29.334719334719342
102400.0,0.03352029879306992,0.19061816109247456,nan
104448.0,0.08839943079829246,0.23843515353344397,nan
106496.0,0.06868018854882964,0.21501827546853847,nan
108544.0,0.05773622736663456,0.1881628177660719,nan
